item,itemLabel,instanceLabel,subclassLabel,birthDate,inceptionDate,startTime,pointInTime,publicationDate,mainYear,countryLabel,citizenshipLabel
http://www.wikidata.org/entity/Q230874,Anna Hazare,human,,1937-06-15T00:00:00Z,,,,,1937,,India
http://www.wikidata.org/entity/Q3018156,Yuri Schmidt,human,,1937-05-10T00:00:00Z,,,,,1937,,Russia
http://www.wikidata.org/entity/Q3018156,Yuri Schmidt,human,,1937-05-10T00:00:00Z,,,,,1937,,Soviet Union
http://www.wikidata.org/entity/Q700353,Harry Wu,human,,1937-02-08T00:00:00Z,,,,,1937,,United States
http://www.wikidata.org/entity/Q700353,Harry Wu,human,,1937-02-08T00:00:00Z,,,,,1937,,People's Republic of China
http://www.wikidata.org/entity/Q700353,Harry Wu,human,,1937-02-08T00:00:00Z,,,,,1937,,Republic of China
http://www.wikidata.org/entity/Q3297436,Yekatit 12,pogrom,,,,1937-02-19T00:00:00Z,,,1937,Ethiopia,
http://www.wikidata.org/entity/Q4802687,Aryeh Neier,human,,1937-04-22T00:00:00Z,,,,,1937,,United States
http://www.wikidata.org/entity/Q7636278,Suliman al-Reshoudi,human,,1937-09-07T00:00:00Z,,,,,1937,,Saudi Arabia
http://www.wikidata.org/entity/Q12959995,Srđa Popović,human,,1937-02-24T00:00:00Z,,,,,1937,,Serbia
http://www.wikidata.org/entity/Q7693059,Ted Chabasinski,human,,1937-03-20T00:00:00Z,,,,,1937,,United States
http://www.wikidata.org/entity/Q1350284,Plan International,non-governmental organization,,,1937-01-01T00:00:00Z,,,,1937,United States,
http://www.wikidata.org/entity/Q1350284,Plan International,aid agency,,,1937-01-01T00:00:00Z,,,,1937,United States,
http://www.wikidata.org/entity/Q1362136,Martín Almada,human,,1937-01-30T00:00:00Z,,,,,1937,,Paraguay
http://www.wikidata.org/entity/Q5726818,Bernardo Kucinski,human,,1937-01-01T00:00:00Z,,,,,1937,,Brazil
http://www.wikidata.org/entity/Q18158719,Perry Ray Robinson,human,,1937-09-12T00:00:00Z,,,,,1937,,United States
http://www.wikidata.org/entity/Q50345057,Alia Hogben,human,,1937-02-28T00:00:00Z,,,,,1937,,
http://www.wikidata.org/entity/Q56631127,Arifa Sayeda Zehra,human,,1937-06-22T00:00:00Z,,,,,1937,,Pakistan
http://www.wikidata.org/entity/Q22914762,Winifred Green,human,,1937-01-01T00:00:00Z,,,,,1937,,United States
http://www.wikidata.org/entity/Q1254,Kofi Annan,human,,1938-04-08T00:00:00Z,,,,,1938,,Ghana
http://www.wikidata.org/entity/Q302910,Ngũgĩ wa Thiong'o,human,,1938-01-05T00:00:00Z,,,,,1938,,Kenya
http://www.wikidata.org/entity/Q313868,Fela Kuti,human,,1938-10-15T00:00:00Z,,,,,1938,,Nigeria
http://www.wikidata.org/entity/Q597875,Anatoly Marchenko,human,,1938-01-23T00:00:00Z,,,,,1938,,Soviet Union
http://www.wikidata.org/entity/Q6304429,Judy Feld Carr,human,,1938-12-26T00:00:00Z,,,,,1938,,Canada
http://www.wikidata.org/entity/Q7550815,Social Security Act 1938,statute,,,,,1938-01-01T00:00:00Z,,1938,,
http://www.wikidata.org/entity/Q4940692,Bombing of Cabra,aerial bombing of a city,,,,,1938-11-07T00:00:00Z,,1938,Nationalist zone,
http://www.wikidata.org/entity/Q5271147,Diana E. H. Russell,human,,1938-11-06T00:00:00Z,,,,,1938,,South Africa
http://www.wikidata.org/entity/Q16006994,Jesús Héctor Gallego Herrera,human,,1938-01-07T00:00:00Z,,,,,1938,,Colombia
http://www.wikidata.org/entity/Q16006994,Jesús Héctor Gallego Herrera,human,,1938-01-07T00:00:00Z,,,,,1938,,Panama
http://www.wikidata.org/entity/Q81289,Nguyen Chi Thien,human,,1939-02-27T00:00:00Z,,,,,1939,,Vietnam
http://www.wikidata.org/entity/Q556318,Supplemental Nutrition Assistance Program,government program,,,1939-05-16T00:00:00Z,,,,1939,United States,
http://www.wikidata.org/entity/Q468897,Claudette Colvin,human,,1939-09-05T00:00:00Z,,,,,1939,,United States
http://www.wikidata.org/entity/Q636944,World War II crimes in Poland,war crime,,,,,1939-01-01T00:00:00Z,,1939,,
http://www.wikidata.org/entity/Q636944,World War II crimes in Poland,occurrence,,,,,1939-01-01T00:00:00Z,,1939,,
http://www.wikidata.org/entity/Q5068443,Chakufwa Chihana,human,,1939-04-23T00:00:00Z,,,,,1939,,Malawi
http://www.wikidata.org/entity/Q7571798,Soviet repressions of Polish citizens (1939–46),ethnic cleansing,,,,1939-01-01T00:00:00Z,,,1939,Soviet Union,
http://www.wikidata.org/entity/Q7571798,Soviet repressions of Polish citizens (1939–46),political repression,,,,1939-01-01T00:00:00Z,,,1939,Soviet Union,
http://www.wikidata.org/entity/Q7571798,Soviet repressions of Polish citizens (1939–46),aspect of history,,,,1939-01-01T00:00:00Z,,,1939,Soviet Union,
http://www.wikidata.org/entity/Q7571798,Soviet repressions of Polish citizens (1939–46),communist crime,,,,1939-01-01T00:00:00Z,,,1939,Soviet Union,
http://www.wikidata.org/entity/Q1108401,Germanic-SS,Waffen-SS foreign member,,,1939-09-01T00:00:00Z,,,,1939,Nazi Germany,
http://www.wikidata.org/entity/Q15078679,Eugenia Bonetti,human,,1939-01-01T00:00:00Z,,,,,1939,,Italy
http://www.wikidata.org/entity/Q5442144,Felix Bonne,human,,1939-01-01T00:00:00Z,,,,,1939,,Cuba
http://www.wikidata.org/entity/Q6782044,María Julia Hernández,human,,1939-01-30T00:00:00Z,,,,,1939,,El Salvador
http://www.wikidata.org/entity/Q1980761,Paraska Korolyuk,human,,1939-05-03T00:00:00Z,,,,,1939,,Poland
http://www.wikidata.org/entity/Q1980761,Paraska Korolyuk,human,,1939-05-03T00:00:00Z,,,,,1939,,Ukraine
http://www.wikidata.org/entity/Q1980761,Paraska Korolyuk,human,,1939-05-03T00:00:00Z,,,,,1939,,Soviet Union
http://www.wikidata.org/entity/Q111844397,massacre of Can Tretze,war crime,,,,,1939-02-07T00:00:00Z,,1939,Spain,
http://www.wikidata.org/entity/Q111844397,massacre of Can Tretze,massacre,,,,,1939-02-07T00:00:00Z,,1939,Spain,
http://www.wikidata.org/entity/Q117833849,massacre of El Collell,war crime,,,,,1939-01-30T00:00:00Z,,1939,Spain,
http://www.wikidata.org/entity/Q117833849,massacre of El Collell,massacre,,,,,1939-01-30T00:00:00Z,,1939,Spain,
http://www.wikidata.org/entity/Q134301,Katyn massacre,war crime,,,,1940-04-01T00:00:00Z,1940-01-01T00:00:00Z,,1940,Soviet Union,
http://www.wikidata.org/entity/Q134301,Katyn massacre,mass murder,,,,1940-04-01T00:00:00Z,1940-01-01T00:00:00Z,,1940,Soviet Union,
http://www.wikidata.org/entity/Q134301,Katyn massacre,mass killings under communist regimes,,,,1940-04-01T00:00:00Z,1940-01-01T00:00:00Z,,1940,Soviet Union,
http://www.wikidata.org/entity/Q134301,Katyn massacre,massacre,,,,1940-04-01T00:00:00Z,1940-01-01T00:00:00Z,,1940,Soviet Union,
http://www.wikidata.org/entity/Q7341,Auschwitz,museum,,,1940-05-20T00:00:00Z,,,,1940,Poland,
http://www.wikidata.org/entity/Q7341,Auschwitz,extermination camp,,,1940-05-20T00:00:00Z,,,,1940,Poland,
http://www.wikidata.org/entity/Q7341,Auschwitz,Nazi concentration camp,,,1940-05-20T00:00:00Z,,,,1940,Poland,
http://www.wikidata.org/entity/Q7341,Auschwitz,architectural ensemble,,,1940-05-20T00:00:00Z,,,,1940,Poland,
http://www.wikidata.org/entity/Q4263645,Pavel Litvinov,human,,1940-07-06T00:00:00Z,,,,,1940,,United States
http://www.wikidata.org/entity/Q4263645,Pavel Litvinov,human,,1940-07-06T00:00:00Z,,,,,1940,,Russia
http://www.wikidata.org/entity/Q4263645,Pavel Litvinov,human,,1940-07-06T00:00:00Z,,,,,1940,,Soviet Union
http://www.wikidata.org/entity/Q518591,Gareth Peirce,human,,1940-01-01T00:00:00Z,,,,,1940,,United Kingdom
http://www.wikidata.org/entity/Q4499404,The Holocaust in France,the Holocaust in one country,The Holocaust,,,,1940-01-01T00:00:00Z,,1940,France,
http://www.wikidata.org/entity/Q6303513,Judith Krug,human,,1940-03-15T00:00:00Z,,,,,1940,,United States
http://www.wikidata.org/entity/Q6935547,Mun Jeong-hyeon,human,,1940-08-20T00:00:00Z,,,,,1940,,South Korea
http://www.wikidata.org/entity/Q7105959,Oscar Espinosa Chepe,human,,1940-11-29T00:00:00Z,,,,,1940,,Cuba
http://www.wikidata.org/entity/Q1868900,London District Cage,military prison,,,1940-01-01T00:00:00Z,,,,1940,United Kingdom,
http://www.wikidata.org/entity/Q1868900,London District Cage,internment camp,,,1940-01-01T00:00:00Z,,,,1940,United Kingdom,
http://www.wikidata.org/entity/Q18001222,Miss Major Griffin-Gracy,human,,1940-10-25T00:00:00Z,,,,,1940,,United States
http://www.wikidata.org/entity/Q2587808,The Holocaust in Poland,genocide,The Holocaust,,,,1940-01-01T00:00:00Z,,1940,,
http://www.wikidata.org/entity/Q2587808,The Holocaust in Poland,events in a specific year or time period,The Holocaust,,,,1940-01-01T00:00:00Z,,1940,,
http://www.wikidata.org/entity/Q2587808,The Holocaust in Poland,the Holocaust in one country,The Holocaust,,,,1940-01-01T00:00:00Z,,1940,,
http://www.wikidata.org/entity/Q131725,Joan Baez,human,,1941-01-09T00:00:00Z,,,,,1941,,United States
http://www.wikidata.org/entity/Q146804,Phillip Buck,human,,1941-01-06T00:00:00Z,,,,,1941,,North Korea
http://www.wikidata.org/entity/Q242078,Navanethem Pillay,human,,1941-09-23T00:00:00Z,,,,,1941,,South Africa
http://www.wikidata.org/entity/Q242424,Freedom House,non-governmental organization,,,1941-10-31T00:00:00Z,,,,1941,United States,
http://www.wikidata.org/entity/Q242424,Freedom House,think tank,,,1941-10-31T00:00:00Z,,,,1941,United States,
http://www.wikidata.org/entity/Q242424,Freedom House,nonprofit organization,,,1941-10-31T00:00:00Z,,,,1941,United States,
http://www.wikidata.org/entity/Q242424,Freedom House,advocacy group,,,1941-10-31T00:00:00Z,,,,1941,United States,
http://www.wikidata.org/entity/Q460641,International League for Human Rights,organization,,,1941-01-01T00:00:00Z,,,,1941,,
http://www.wikidata.org/entity/Q646350,Four Freedoms,tetrad,,,,,,1941-01-06T00:00:00Z,1941,,
http://www.wikidata.org/entity/Q4149401,Sergei Grigoryants,human,,1941-05-12T00:00:00Z,,,,,1941,,Russia
http://www.wikidata.org/entity/Q4149401,Sergei Grigoryants,human,,1941-05-12T00:00:00Z,,,,,1941,,Soviet Union
http://www.wikidata.org/entity/Q707547,Jedwabne pogrom,pogrom,,,,,1941-07-10T00:00:00Z,,1941,Poland,
http://www.wikidata.org/entity/Q579924,Night and Fog Decree,law,,,1941-12-07T00:00:00Z,,,,1941,,
http://www.wikidata.org/entity/Q579924,Night and Fog Decree,Führer directive,,,1941-12-07T00:00:00Z,,,,1941,,
http://www.wikidata.org/entity/Q579924,Night and Fog Decree,decree,,,1941-12-07T00:00:00Z,,,,1941,,
http://www.wikidata.org/entity/Q5095139,Chia Thye Poh,human,,1941-01-01T00:00:00Z,,,,,1941,,Malaysia
http://www.wikidata.org/entity/Q5362988,Elizabeth Holtzman,human,,1941-08-11T00:00:00Z,,,,,1941,,United States
http://www.wikidata.org/entity/Q1290410,Glina massacres,massacre,,,,,1941-05-12T00:00:00Z,,1941,Independent State of Croatia,
http://www.wikidata.org/entity/Q646350,Four Freedoms,State of the Union address,,,,,,1941-01-06T00:00:00Z,1941,,
http://www.wikidata.org/entity/Q5504977,Fritz Moen,human,,1941-12-17T00:00:00Z,,,,,1941,,Norway
http://www.wikidata.org/entity/Q5617823,Gully of Petrushino,war memorial,,,1941-01-01T00:00:00Z,,,,1941,Russia,
http://www.wikidata.org/entity/Q5617823,Gully of Petrushino,venue,,,1941-01-01T00:00:00Z,,,,1941,Russia,
http://www.wikidata.org/entity/Q17859691,Ella Polyakova,human,,1941-02-07T00:00:00Z,,,,,1941,,Russia
http://www.wikidata.org/entity/Q17859691,Ella Polyakova,human,,1941-02-07T00:00:00Z,,,,,1941,,Soviet Union
http://www.wikidata.org/entity/Q1999165,Elizabeth Eckford,human,,1941-10-04T00:00:00Z,,,,,1941,,United States
http://www.wikidata.org/entity/Q19894336,Cecil Rajendra,human,,1941-01-01T00:00:00Z,,,,,1941,,Malaysia
http://www.wikidata.org/entity/Q439435,Shin Suk-ja,human,,1942-01-01T00:00:00Z,,,,,1942,,South Korea
http://www.wikidata.org/entity/Q152120,Wannsee Conference,convention,,,,,1942-01-20T00:00:00Z,,1942,Germany,
http://www.wikidata.org/entity/Q153364,White Rose,company,,,1942-06-01T00:00:00Z,,,,1942,Germany,
http://www.wikidata.org/entity/Q153364,White Rose,organization related to nonviolence,,,1942-06-01T00:00:00Z,,,,1942,Germany,
http://www.wikidata.org/entity/Q153364,White Rose,WWII resistance group,,,1942-06-01T00:00:00Z,,,,1942,Germany,
http://www.wikidata.org/entity/Q167762,Aref Dalila,human,,1942-01-01T00:00:00Z,,,,,1942,,Syria
http://www.wikidata.org/entity/Q360471,Vladimir Bukovsky,human,,1942-12-30T00:00:00Z,,,,,1942,,United Kingdom
http://www.wikidata.org/entity/Q360471,Vladimir Bukovsky,human,,1942-12-30T00:00:00Z,,,,,1942,,Russia
http://www.wikidata.org/entity/Q360471,Vladimir Bukovsky,human,,1942-12-30T00:00:00Z,,,,,1942,,Soviet Union
http://www.wikidata.org/entity/Q436213,Svetlana Gannushkina,human,,1942-03-06T00:00:00Z,,,,,1942,,Russia
http://www.wikidata.org/entity/Q436213,Svetlana Gannushkina,human,,1942-03-06T00:00:00Z,,,,,1942,,Soviet Union
http://www.wikidata.org/entity/Q438397,Thomas Hammarberg,human,,1942-01-02T00:00:00Z,,,,,1942,,Sweden
http://www.wikidata.org/entity/Q299513,Alison Des Forges,human,,1942-08-20T00:00:00Z,,,,,1942,,United States
http://www.wikidata.org/entity/Q310886,Hissène Habré,human,,1942-08-13T00:00:00Z,,,,,1942,,Chad
http://www.wikidata.org/entity/Q3086618,Françoise Tulkens,human,,1942-09-12T00:00:00Z,,,,,1942,,Belgium
http://www.wikidata.org/entity/Q542231,Mechelen concentration camp,Nazi concentration camp,,,1942-01-01T00:00:00Z,1942-07-01T00:00:00Z,,,1942,Belgium,
http://www.wikidata.org/entity/Q542231,Mechelen concentration camp,Q106997999,,,1942-01-01T00:00:00Z,1942-07-01T00:00:00Z,,,1942,Belgium,
http://www.wikidata.org/entity/Q6294241,José Zalaquett,human,,1942-03-10T00:00:00Z,,,,,1942,,Chile
http://www.wikidata.org/entity/Q716144,Sook Ching,war crime,,,,1942-02-18T00:00:00Z,1942-01-01T00:00:00Z,,1942,Japanese occupation of Singapore,
http://www.wikidata.org/entity/Q716144,Sook Ching,purge,,,,1942-02-18T00:00:00Z,1942-01-01T00:00:00Z,,1942,Japanese occupation of Singapore,
http://www.wikidata.org/entity/Q716144,Sook Ching,massacre,,,,1942-02-18T00:00:00Z,1942-01-01T00:00:00Z,,1942,Japanese occupation of Singapore,
http://www.wikidata.org/entity/Q716144,Sook Ching,atrocity,,,,1942-02-18T00:00:00Z,1942-01-01T00:00:00Z,,1942,Japanese occupation of Singapore,
http://www.wikidata.org/entity/Q774982,Đoàn Viết Hoạt,human,,1942-12-24T00:00:00Z,,,,,1942,,Vietnam
http://www.wikidata.org/entity/Q5213944,Dan Massey,human,,1942-12-26T00:00:00Z,,,,,1942,,United States
http://www.wikidata.org/entity/Q6745231,Mam Sonando,human,,1942-02-13T00:00:00Z,,,,,1942,,France
http://www.wikidata.org/entity/Q6745231,Mam Sonando,human,,1942-02-13T00:00:00Z,,,,,1942,,Cambodia
http://www.wikidata.org/entity/Q6828565,Michael Beloff,human,,1942-04-18T00:00:00Z,,,,,1942,,United Kingdom
http://www.wikidata.org/entity/Q7938770,Vladimiro Roca,human,,1942-12-21T00:00:00Z,,,,,1942,,Cuba
http://www.wikidata.org/entity/Q7022793,Nguyễn Đan Quế,human,,1942-04-01T00:00:00Z,,,,,1942,,Vietnam
http://www.wikidata.org/entity/Q20502780,Bratislava Working Group,clandestine organization,,,1942-03-01T00:00:00Z,,,,1942,Slovak Republic,
http://www.wikidata.org/entity/Q23020546,Dumile Feni,human,,1942-05-21T00:00:00Z,,,,,1942,,South Africa
http://www.wikidata.org/entity/Q23678494,Parvaneh Milani,human,,1942-01-01T00:00:00Z,,,,,1942,,Iran
http://www.wikidata.org/entity/Q149373,Rachel Oestreicher Bernheim,human,,1943-05-15T00:00:00Z,,,,,1943,,United States
http://www.wikidata.org/entity/Q346720,David Matas,human,,1943-08-29T00:00:00Z,,,,,1943,,Canada
http://www.wikidata.org/entity/Q452300,Souhayr Belhassen,human,,1943-06-19T00:00:00Z,,,,,1943,,Tunisia
http://www.wikidata.org/entity/Q452300,Souhayr Belhassen,human,,1943-06-19T00:00:00Z,,,,,1943,,French protectorate of Tunisia
http://www.wikidata.org/entity/Q4316915,Katyn Commission,occurrence,,,1943-01-01T00:00:00Z,,1943-05-01T00:00:00Z,,1943,,
http://www.wikidata.org/entity/Q522837,Bengal famine of 1943,famine,,,,1943-01-01T00:00:00Z,,,1943,British Raj,
http://www.wikidata.org/entity/Q4066117,Nikolay Andrushchenko,human,,1943-09-10T00:00:00Z,,,,,1943,,Russia
http://www.wikidata.org/entity/Q4066117,Nikolay Andrushchenko,human,,1943-09-10T00:00:00Z,,,,,1943,,Soviet Union
http://www.wikidata.org/entity/Q713199,Freedom from Want,painting,,,1943-01-01T00:00:00Z,,,1943-03-06T00:00:00Z,1943,United States,
http://www.wikidata.org/entity/Q713211,Freedom of Speech,painting,,,1943-01-01T00:00:00Z,,,,1943,,
http://www.wikidata.org/entity/Q714794,Freedom of Worship,painting,,,1943-01-01T00:00:00Z,,,,1943,,
http://www.wikidata.org/entity/Q6395870,Kevin Boyle,human,,1943-05-23T00:00:00Z,,,,,1943,,United Kingdom
http://www.wikidata.org/entity/Q6395870,Kevin Boyle,human,,1943-05-23T00:00:00Z,,,,,1943,,Iran
http://www.wikidata.org/entity/Q714804,Freedom from Fear,painting,,,1943-01-01T00:00:00Z,,,,1943,,
http://www.wikidata.org/entity/Q727837,Focolare Movement,ecumenism,,,1943-01-01T00:00:00Z,,,,1943,,
http://www.wikidata.org/entity/Q727837,Focolare Movement,association of the Christian faithful,,,1943-01-01T00:00:00Z,,,,1943,,
http://www.wikidata.org/entity/Q727837,Focolare Movement,Church Movement,,,1943-01-01T00:00:00Z,,,,1943,,
http://www.wikidata.org/entity/Q727837,Focolare Movement,lay movement,,,1943-01-01T00:00:00Z,,,,1943,,
http://www.wikidata.org/entity/Q727837,Focolare Movement,fraternity,,,1943-01-01T00:00:00Z,,,,1943,,
http://www.wikidata.org/entity/Q727837,Focolare Movement,international association of the faithful,,,1943-01-01T00:00:00Z,,,,1943,,
http://www.wikidata.org/entity/Q4764648,Khun Htun Oo,human,,1943-09-11T00:00:00Z,,,,,1943,,Myanmar
http://www.wikidata.org/entity/Q5222351,Darcus Howe,human,,1943-02-26T00:00:00Z,,,,,1943,,United Kingdom
http://www.wikidata.org/entity/Q5236142,David Kretzmer,human,,1943-11-04T00:00:00Z,,,,,1943,,United Kingdom
http://www.wikidata.org/entity/Q5236142,David Kretzmer,human,,1943-11-04T00:00:00Z,,,,,1943,,Israel
http://www.wikidata.org/entity/Q12504990,Pontianak incidents,genocide,,,,,1943-01-01T00:00:00Z,,1943,Japanese occupation of the Dutch East Indies,
http://www.wikidata.org/entity/Q13560247,Janet M. Suzuki,human,,1943-01-01T00:00:00Z,,,,,1943,,United States
http://www.wikidata.org/entity/Q7986912,West Virginia State Board of Education v. Barnette,United States Supreme Court decision,,,,,1943-03-11T00:00:00Z,,1943,United States,
http://www.wikidata.org/entity/Q7986912,West Virginia State Board of Education v. Barnette,United States Supreme Court decision,,,,,1943-06-14T00:00:00Z,,1943,United States,
http://www.wikidata.org/entity/Q26262455,Faith Holsaert,human,,1943-01-01T00:00:00Z,,,,,1943,,United States
http://www.wikidata.org/entity/Q6983426,Nazia Khanum,human,,1943-01-01T00:00:00Z,,,,,1943,,Pakistan
http://www.wikidata.org/entity/Q6983426,Nazia Khanum,human,,1943-01-01T00:00:00Z,,,,,1943,,Bangladesh
http://www.wikidata.org/entity/Q6983426,Nazia Khanum,human,,1943-01-01T00:00:00Z,,,,,1943,,British Raj
http://www.wikidata.org/entity/Q5761439,Hilda Morales Trujillo,human,,1943-01-01T00:00:00Z,,,,,1943,,
http://www.wikidata.org/entity/Q7312895,Rene Gomez Manzano,human,,1943-12-19T00:00:00Z,,,,,1943,,Cuba
http://www.wikidata.org/entity/Q47542294,John C. Pollock,human,,1943-01-01T00:00:00Z,,,,,1943,,United States
http://www.wikidata.org/entity/Q1996126,Non-European Unity Movement,political party,,,1943-01-01T00:00:00Z,,,,1943,,
http://www.wikidata.org/entity/Q1996126,Non-European Unity Movement,organization,,,1943-01-01T00:00:00Z,,,,1943,,
http://www.wikidata.org/entity/Q1996126,Non-European Unity Movement,social movement,,,1943-01-01T00:00:00Z,,,,1943,,
http://www.wikidata.org/entity/Q23808779,Donna Lewis Friess,human,,1943-01-01T00:00:00Z,,,,,1943,,United States
http://www.wikidata.org/entity/Q1253,Ban Ki-moon,human,,1944-06-13T00:00:00Z,,,,,1944,,South Korea
http://www.wikidata.org/entity/Q251012,Álvaro Gil-Robles,human,,1944-09-09T00:00:00Z,,,,,1944,,Spain
http://www.wikidata.org/entity/Q251012,Álvaro Gil-Robles,human,,1944-09-09T00:00:00Z,,,,,1944,,Portugal
http://www.wikidata.org/entity/Q3805618,Jack Mapanje,human,,1944-03-25T00:00:00Z,,,,,1944,,Malawi
http://www.wikidata.org/entity/Q3639185,Iqbal Athas,human,,1944-01-01T00:00:00Z,,,,,1944,,Sri Lanka
http://www.wikidata.org/entity/Q933059,John Ruggie,human,,1944-10-18T00:00:00Z,,,,,1944,,United States
http://www.wikidata.org/entity/Q654363,deportation of the Chechens and Ingush,deportation,,,,,1944-01-01T00:00:00Z,,1944,Chechnya,
http://www.wikidata.org/entity/Q654363,deportation of the Chechens and Ingush,forced displacement,,,,,1944-01-01T00:00:00Z,,1944,Chechnya,
http://www.wikidata.org/entity/Q654363,deportation of the Chechens and Ingush,deportation,,,,,1944-01-01T00:00:00Z,,1944,Soviet Union,
http://www.wikidata.org/entity/Q654363,deportation of the Chechens and Ingush,forced displacement,,,,,1944-01-01T00:00:00Z,,1944,Soviet Union,
